Data,Geração programada,Geração verificada,temperatura,velocidade_vento,direcao_vento
2023-09-26 09:00:00,80.5,82.405,26.6,17.6,91
2023-09-26 10:00:00,65.0,54.478,28.5,16.9,91
2023-09-26 11:00:00,53.0,39.597,30.1,13.7,95
2023-09-26 12:00:00,48.0,34.656,31.0,10.2,108
2023-09-26 13:00:00,41.0,22.642,31.9,11.0,131
2023-09-26 14:00:00,40.0,24.458,31.7,13.8,139
2023-09-26 15:00:00,58.0,33.729,31.4,13.6,127
2023-09-26 16:00:00,91.5,40.828,30.9,14.4,112
2023-09-26 17:00:00,129.0,89.17,29.8,15.6,109
2023-09-26 18:00:00,160.0,213.247,27.9,24.3,114
2023-09-26 19:00:00,171.0,257.646,26.4,28.8,93
2023-09-26 20:00:00,172.0,256.538,25.1,26.0,84
2023-09-26 21:00:00,195.0,233.592,24.0,21.4,83
2023-09-26 22:00:00,218.5,169.665,23.0,20.6,85
2023-09-26 23:00:00,215.0,193.966,22.3,19.9,85
2023-09-27 00:00:00,233.0,209.794,21.3,18.8,94
2023-09-27 01:00:00,215.0,223.964,20.6,22.1,96
2023-09-27 02:00:00,199.0,251.299,19.7,19.2,96
2023-09-27 03:00:00,189.5,253.088,18.7,16.6,94
2023-09-27 04:00:00,177.0,266.901,18.3,16.7,76
2023-09-27 05:00:00,177.5,266.901,17.9,18.4,94
2023-09-27 06:00:00,174.5,266.901,17.9,15.5,85
2023-09-27 07:00:00,132.0,266.901,20.2,15.5,77
2023-09-27 08:00:00,78.5,266.901,23.0,16.9,63
2023-09-27 09:00:00,55.0,266.901,25.1,21.3,56
2023-09-27 10:00:00,45.5,266.901,27.6,15.0,48
2023-09-27 11:00:00,36.0,266.901,29.3,9.4,47
2023-09-27 12:00:00,32.0,266.901,30.5,4.2,70
2023-09-27 13:00:00,32.0,266.901,30.8,1.5,76
2023-09-27 14:00:00,35.5,266.901,31.2,4.8,103
2023-09-27 15:00:00,49.0,266.901,31.5,7.2,90
2023-09-27 16:00:00,75.0,266.901,30.7,10.8,75
2023-09-27 17:00:00,110.0,266.901,29.8,14.1,71
2023-09-27 18:00:00,138.5,266.901,27.7,17.8,58
2023-09-27 19:00:00,141.0,266.901,26.3,19.5,71
2023-09-27 20:00:00,123.5,266.901,25.5,22.6,76
2023-09-27 21:00:00,112.0,266.901,24.6,23.6,74
2023-09-27 22:00:00,112.5,266.901,23.4,17.6,75
2023-09-27 23:00:00,123.0,266.901,22.5,17.1,68
2023-09-28 00:00:00,122.5,266.901,21.9,17.1,60
2023-09-28 01:00:00,132.5,240.987,21.0,15.1,62
2023-09-28 02:00:00,142.5,110.033,20.0,10.4,70
2023-09-28 03:00:00,149.5,100.069,19.4,9.1,83
2023-09-28 04:00:00,145.5,101.357,19.1,12.0,99
2023-09-28 05:00:00,149.5,86.979,18.9,18.0,78
2023-09-28 06:00:00,146.0,89.599,19.2,17.9,71
2023-09-28 07:00:00,117.5,77.72,22.3,13.3,71
2023-09-28 08:00:00,73.5,39.973,24.9,15.9,65
2023-09-28 09:00:00,46.0,25.689,26.9,17.6,55
2023-09-28 10:00:00,41.0,19.525,28.8,13.0,44
2023-09-28 11:00:00,41.5,20.574,30.6,8.9,47
2023-09-28 12:00:00,35.5,21.015,31.1,6.7,74
2023-09-28 13:00:00,25.5,20.618,32.3,8.8,81
2023-09-28 14:00:00,19.0,24.995,33.0,12.3,83
2023-09-28 15:00:00,18.5,27.543,33.1,18.2,108
2023-09-28 16:00:00,28.0,18.267,31.7,26.1,118
2023-09-28 17:00:00,45.5,15.616,30.0,25.5,109
2023-09-28 18:00:00,64.0,25.691,28.0,14.4,77
2023-09-28 19:00:00,81.0,41.326,26.3,16.9,52
2023-09-28 20:00:00,96.0,67.554,24.0,11.8,70
2023-09-28 21:00:00,104.0,109.585,24.2,20.9,93
2023-09-28 22:00:00,114.0,118.663,23.5,18.0,93
2023-09-28 23:00:00,128.0,142.4,22.9,18.0,91
2023-09-29 00:00:00,150.0,177.484,22.4,18.7,91
2023-09-29 01:00:00,152.0,213.502,22.1,22.3,89
2023-09-29 02:00:00,156.0,210.869,21.7,24.1,91
2023-09-29 03:00:00,160.0,229.513,20.7,20.7,98
2023-09-29 04:00:00,162.5,234.865,19.4,17.3,88
2023-09-29 05:00:00,167.5,238.817,18.5,15.9,86
2023-09-29 06:00:00,178.5,253.195,19.0,16.9,91
2023-09-29 07:00:00,195.0,248.7,21.4,16.6,94
2023-09-29 08:00:00,208.5,256.404,23.6,19.2,96
2023-09-29 09:00:00,208.0,269.097,25.9,24.3,97
2023-09-29 10:00:00,190.0,217.491,28.0,23.2,103
2023-09-29 11:00:00,176.5,174.522,29.2,22.3,113
2023-09-29 12:00:00,177.0,143.379,30.1,21.1,117
2023-09-29 13:00:00,183.0,131.018,31.1,21.3,118
2023-09-29 14:00:00,199.0,134.668,31.0,22.5,122
2023-09-29 15:00:00,231.5,155.106,30.6,21.1,123
2023-09-29 16:00:00,267.0,178.453,29.8,22.5,122
2023-09-29 17:00:00,290.5,237.314,28.3,26.6,123
2023-09-29 18:00:00,309.0,297.058,26.4,27.9,117
2023-09-29 19:00:00,319.0,338.355,25.1,31.4,108
2023-09-29 20:00:00,320.0,338.517,23.9,31.1,108
2023-09-29 21:00:00,320.5,335.643,22.2,27.6,112
2023-09-29 22:00:00,319.5,339.419,21.8,31.2,112
2023-09-29 23:00:00,317.5,332.82,20.1,31.2,104
2023-09-30 00:00:00,333.0,341.555,18.9,30.0,104
2023-09-30 01:00:00,330.0,340.458,17.9,29.5,103
2023-09-30 02:00:00,327.0,327.981,17.1,28.5,100
2023-09-30 03:00:00,323.5,330.807,16.4,28.1,99
2023-09-30 04:00:00,318.0,333.778,15.8,28.9,100
2023-09-30 05:00:00,310.0,335.69,16.0,28.0,103
2023-09-30 06:00:00,299.5,336.387,16.5,29.8,105
2023-09-30 07:00:00,287.5,325.621,18.0,33.4,104
2023-09-30 08:00:00,277.5,311.763,20.1,34.7,105
2023-09-30 09:00:00,256.5,274.22,22.9,30.2,102
2023-09-30 10:00:00,213.0,222.982,25.4,27.8,103
2023-09-30 11:00:00,165.0,161.024,27.5,26.6,103
2023-09-30 12:00:00,136.0,148.538,29.0,25.4,106
2023-09-30 13:00:00,136.5,123.455,29.7,24.6,108
2023-09-30 14:00:00,151.0,167.827,30.0,24.8,109
2023-09-30 15:00:00,173.0,209.957,29.6,26.4,110
2023-09-30 16:00:00,197.5,224.603,28.6,27.8,109
2023-09-30 17:00:00,226.5,287.386,27.2,28.7,110
2023-09-30 18:00:00,260.5,328.511,25.4,29.3,111
2023-09-30 19:00:00,285.5,324.509,23.6,32.8,116
2023-09-30 20:00:00,296.5,297.717,22.7,30.0,114
2023-09-30 21:00:00,294.5,325.631,20.9,31.2,117
2023-09-30 22:00:00,296.0,334.438,19.9,30.3,115
2023-09-30 23:00:00,296.5,326.842,19.0,28.7,110
2023-10-01 00:00:00,297.0,297.986,18.3,27.9,107
2023-10-01 01:00:00,287.0,278.157,18.2,25.4,108
2023-10-01 02:00:00,276.5,273.79,18.2,25.1,103
2023-10-01 03:00:00,265.0,283.881,17.8,22.1,97
2023-10-01 04:00:00,251.0,283.216,17.1,20.7,97
2023-10-01 05:00:00,240.5,291.862,17.1,20.8,100
2023-10-01 06:00:00,229.0,304.214,17.3,22.7,101
2023-10-01 07:00:00,206.0,323.754,18.7,27.3,102
2023-10-01 08:00:00,176.0,312.4,21.3,27.5,96
2023-10-01 09:00:00,158.0,299.307,23.7,26.3,92
2023-10-01 10:00:00,127.0,276.044,25.8,24.6,95
2023-10-01 11:00:00,89.0,192.411,27.9,22.4,96
2023-10-01 12:00:00,62.0,111.934,29.3,21.3,92
2023-10-01 13:00:00,52.0,81.648,30.1,19.8,91
2023-10-01 14:00:00,56.5,83.42,30.4,19.1,90
2023-10-01 15:00:00,70.0,81.712,30.3,18.0,93
2023-10-01 16:00:00,100.0,81.706,29.6,17.5,98
2023-10-01 17:00:00,141.0,88.279,28.2,19.0,105
2023-10-01 18:00:00,173.0,113.473,25.8,24.1,110
2023-10-01 19:00:00,189.5,223.575,24.4,27.2,97
2023-10-01 20:00:00,187.0,253.575,23.3,27.0,92
2023-10-01 21:00:00,173.0,251.562,22.5,24.1,100
2023-10-01 22:00:00,172.0,257.724,22.0,24.8,99
2023-10-01 23:00:00,187.0,273.95,20.6,24.4,106
2023-10-02 00:00:00,243.0,292.513,19.0,22.0,101
2023-10-02 01:00:00,230.5,263.005,18.1,22.3,89
2023-10-02 02:00:00,208.0,247.784,17.5,20.9,87
2023-10-02 03:00:00,189.5,245.137,17.7,18.8,87
2023-10-02 04:00:00,178.5,248.7,17.8,18.5,83
2023-10-02 05:00:00,166.5,271.583,17.9,20.4,82
2023-10-02 06:00:00,139.0,257.401,18.0,20.7,83
2023-10-02 07:00:00,100.0,214.9,19.7,21.7,84
2023-10-02 08:00:00,73.0,158.193,21.9,20.0,82
2023-10-02 09:00:00,55.5,76.131,24.7,18.4,78
2023-10-02 10:00:00,37.0,16.498,27.5,16.3,82
2023-10-02 11:00:00,21.5,3.78,29.9,12.4,80
2023-10-02 12:00:00,17.5,14.351,31.5,10.5,84
2023-10-02 13:00:00,23.0,17.917,32.4,10.9,96
2023-10-02 14:00:00,28.0,34.357,32.7,13.1,106
2023-10-02 15:00:00,23.0,45.257,32.4,14.5,109
2023-10-02 16:00:00,20.5,49.608,32.0,15.9,118
2023-10-02 17:00:00,48.0,78.002,30.6,18.7,124
2023-10-02 18:00:00,98.5,129.421,27.9,22.4,118
2023-10-02 19:00:00,128.5,224.029,26.7,24.5,107
2023-10-02 20:00:00,133.5,221.091,25.4,25.2,88
2023-10-02 21:00:00,134.5,213.904,24.2,22.0,79
2023-10-02 22:00:00,148.0,224.699,23.4,22.0,80
2023-10-02 23:00:00,168.5,231.796,23.3,25.9,92
2023-10-03 00:00:00,251.0,256.395,22.7,28.6,104
2023-10-03 01:00:00,239.0,277.234,21.5,26.0,95
2023-10-03 02:00:00,221.0,285.044,20.3,23.5,96
2023-10-03 03:00:00,208.0,257.022,19.3,20.5,91
2023-10-03 04:00:00,201.5,219.998,18.6,19.8,92
2023-10-03 05:00:00,201.0,214.71,18.0,19.8,92
2023-10-03 06:00:00,201.5,218.939,18.2,18.4,86
2023-10-03 07:00:00,186.0,189.652,20.7,14.6,81
2023-10-03 08:00:00,173.0,192.886,23.7,15.3,82
2023-10-03 09:00:00,154.0,171.874,26.4,21.0,84
2023-10-03 10:00:00,122.0,107.661,28.7,22.5,84
2023-10-03 11:00:00,75.5,53.423,30.2,19.7,81
2023-10-03 12:00:00,34.5,31.453,31.6,15.5,85
2023-10-03 13:00:00,25.0,33.52,31.5,13.4,84
2023-10-03 14:00:00,37.0,32.44,32.6,11.5,94
2023-10-03 15:00:00,62.5,31.33,32.9,12.2,104
2023-10-03 16:00:00,92.0,77.109,32.3,13.3,93
2023-10-03 17:00:00,130.0,112.104,30.9,18.1,95
2023-10-03 18:00:00,175.0,148.515,28.6,22.1,106
2023-10-03 19:00:00,204.0,177.055,27.1,27.1,101
2023-10-03 20:00:00,214.0,170.249,25.7,23.5,101
2023-10-03 21:00:00,213.0,157.237,24.8,20.5,93
2023-10-03 22:00:00,225.5,170.638,24.0,21.3,95
2023-10-03 23:00:00,244.0,206.379,23.3,21.4,97
2023-10-04 00:00:00,268.0,233.897,22.9,22.3,90
2023-10-04 01:00:00,258.0,266.62,22.5,24.5,88
2023-10-04 02:00:00,244.0,228.999,21.8,23.3,98
2023-10-04 03:00:00,234.5,225.562,20.7,21.0,96
2023-10-04 04:00:00,230.0,235.806,19.6,17.3,95
2023-10-04 05:00:00,229.0,231.158,19.0,18.0,89
2023-10-04 06:00:00,226.0,251.912,19.1,18.4,86
2023-10-04 07:00:00,207.5,242.99,21.1,16.2,89
2023-10-04 08:00:00,194.0,247.007,23.7,19.5,87
2023-10-04 09:00:00,173.5,222.693,25.3,26.0,84
2023-10-04 10:00:00,133.5,168.671,27.3,25.6,86
2023-10-04 11:00:00,88.5,173.243,29.8,19.1,91
2023-10-04 12:00:00,61.0,165.256,31.5,18.7,106
2023-10-04 13:00:00,56.5,116.53,32.1,20.5,112
2023-10-04 14:00:00,70.0,77.005,32.3,19.5,109
2023-10-04 15:00:00,90.5,68.691,31.8,18.5,114
2023-10-04 16:00:00,108.5,89.791,31.5,19.9,122
2023-10-04 17:00:00,134.5,113.111,29.9,24.6,108
2023-10-04 18:00:00,173.5,151.189,28.0,24.3,102
2023-10-04 19:00:00,202.5,254.992,26.8,28.5,111
2023-10-04 20:00:00,217.5,276.002,25.7,29.2,103
2023-10-04 21:00:00,227.5,283.072,24.8,25.4,97
2023-10-04 22:00:00,239.5,263.42,24.3,24.1,100
2023-10-04 23:00:00,245.0,272.582,23.6,23.4,93
2023-10-05 00:00:00,282.5,262.638,23.2,23.4,90
2023-10-05 01:00:00,277.0,263.683,22.2,28.2,100
2023-10-05 02:00:00,271.0,250.762,21.0,24.7,98
2023-10-05 03:00:00,268.0,225.639,20.1,20.5,89
2023-10-05 04:00:00,264.5,244.383,19.4,17.7,88
2023-10-05 05:00:00,264.0,245.971,18.9,17.3,95
2023-10-05 06:00:00,267.0,263.761,19.0,16.6,85
2023-10-05 07:00:00,258.0,255.094,21.0,14.3,78
2023-10-05 08:00:00,242.0,287.162,23.6,18.1,83
2023-10-05 09:00:00,214.5,256.415,25.7,24.2,86
2023-10-05 10:00:00,161.5,191.144,27.9,25.6,87
2023-10-05 11:00:00,112.5,117.585,29.6,22.0,90
2023-10-05 12:00:00,89.0,119.561,30.9,19.1,92
2023-10-05 13:00:00,86.5,116.194,31.5,19.2,98
2023-10-05 14:00:00,100.0,131.494,32.1,20.0,98
2023-10-05 15:00:00,110.0,170.032,31.7,21.0,102
2023-10-05 16:00:00,113.0,175.583,30.9,23.0,104
2023-10-05 17:00:00,125.5,179.615,29.5,24.6,101
2023-10-05 18:00:00,171.0,202.484,27.7,25.4,102
2023-10-05 19:00:00,222.5,250.913,26.6,26.9,98
2023-10-05 20:00:00,247.5,269.668,25.6,24.7,98
2023-10-05 21:00:00,259.5,287.664,24.6,23.9,108
2023-10-05 22:00:00,276.0,258.144,24.2,29.8,110
2023-10-05 23:00:00,297.5,288.361,23.2,30.6,108
2023-10-06 00:00:00,304.5,283.647,22.0,30.1,102
2023-10-06 01:00:00,290.0,288.682,21.0,28.1,100
2023-10-06 02:00:00,273.0,285.008,20.2,25.8,97
2023-10-06 03:00:00,260.5,272.949,19.4,22.3,93
2023-10-06 04:00:00,254.5,303.182,18.7,19.4,90
2023-10-06 05:00:00,255.0,323.049,18.0,17.6,79
2023-10-06 06:00:00,260.5,301.239,18.1,18.8,85
2023-10-06 07:00:00,254.0,273.049,19.9,22.0,85
2023-10-06 08:00:00,235.0,278.681,22.1,24.1,88
2023-10-06 09:00:00,203.0,254.759,23.4,28.4,91
2023-10-06 10:00:00,160.0,195.411,26.1,26.0,94
2023-10-06 11:00:00,133.0,159.088,27.9,23.6,98
2023-10-06 12:00:00,118.0,116.812,29.1,21.7,101
2023-10-06 13:00:00,111.0,68.654,30.0,20.3,102
2023-10-06 14:00:00,119.0,74.866,30.3,19.8,100
2023-10-06 15:00:00,134.0,98.232,30.2,21.5,99
2023-10-06 16:00:00,143.5,153.522,29.2,25.2,100
2023-10-06 17:00:00,157.0,197.671,27.9,25.4,97
2023-10-06 18:00:00,190.0,229.307,26.2,26.6,89
2023-10-06 19:00:00,228.5,252.079,25.2,27.8,93
2023-10-06 20:00:00,263.0,291.07,24.3,25.6,92
2023-10-06 21:00:00,278.5,288.974,23.3,25.6,101
2023-10-06 22:00:00,285.0,304.458,23.0,27.6,97
2023-10-06 23:00:00,285.0,320.287,22.3,29.6,100
2023-10-07 00:00:00,300.0,309.505,21.6,30.8,97
2023-10-07 01:00:00,290.0,309.887,20.4,31.1,95
2023-10-07 02:00:00,270.5,295.827,19.2,27.1,95
2023-10-07 03:00:00,252.0,287.7,18.4,23.8,90
2023-10-07 04:00:00,237.5,281.322,18.1,19.5,86
2023-10-07 05:00:00,238.0,264.701,17.8,18.4,86
2023-10-07 06:00:00,255.0,277.564,18.1,19.5,87
2023-10-07 07:00:00,249.0,296.134,19.4,22.3,88
2023-10-07 08:00:00,228.0,290.216,22.0,22.7,91
2023-10-07 09:00:00,206.0,278.385,24.2,25.9,92
2023-10-07 10:00:00,165.5,218.077,26.7,24.1,93
2023-10-07 11:00:00,119.0,131.665,28.8,21.6,92
2023-10-07 12:00:00,96.5,91.018,30.2,18.0,91
2023-10-07 13:00:00,93.5,44.374,31.1,16.2,94
2023-10-07 14:00:00,105.0,51.25,31.3,17.4,97
2023-10-07 15:00:00,127.0,62.967,30.7,19.5,93
2023-10-07 16:00:00,159.5,77.855,30.1,22.1,96
2023-10-07 17:00:00,198.0,165.366,28.9,22.1,97
2023-10-07 18:00:00,233.0,221.165,26.7,24.1,110
2023-10-07 19:00:00,261.0,253.528,25.6,29.5,103
2023-10-07 20:00:00,282.5,246.712,24.6,33.2,95
2023-10-07 21:00:00,293.0,253.175,23.9,32.2,96
2023-10-07 22:00:00,296.0,305.228,23.1,34.7,95
2023-10-07 23:00:00,292.5,291.146,22.0,33.5,92
2023-10-08 00:00:00,306.0,303.752,20.9,30.6,92
2023-10-08 01:00:00,285.5,284.56,20.0,27.1,94
2023-10-08 02:00:00,260.0,262.353,19.4,25.0,97
2023-10-08 03:00:00,238.5,244.545,19.6,23.8,94
2023-10-08 04:00:00,225.5,231.402,19.1,20.5,87
2023-10-08 05:00:00,221.0,228.823,18.6,18.8,83
2023-10-08 06:00:00,227.5,236.391,18.8,18.0,87
2023-10-08 07:00:00,227.0,234.075,20.4,19.5,88
2023-10-08 08:00:00,221.5,219.208,22.7,18.1,85
2023-10-08 09:00:00,212.5,212.802,24.7,20.9,87
2023-10-08 10:00:00,175.0,204.753,27.0,21.6,87
2023-10-08 11:00:00,132.0,177.575,29.3,22.0,91
2023-10-08 12:00:00,118.0,167.26,30.7,23.4,92
2023-10-08 13:00:00,118.5,179.531,31.2,24.3,96
2023-10-08 14:00:00,134.5,166.763,31.3,25.3,101
2023-10-08 15:00:00,157.5,189.17,31.0,25.1,106
2023-10-08 16:00:00,171.5,193.096,30.1,24.9,104
2023-10-08 17:00:00,191.0,202.243,28.7,24.8,99
2023-10-08 18:00:00,222.0,227.438,26.7,25.9,106
2023-10-08 19:00:00,249.5,227.004,25.5,28.9,104
2023-10-08 20:00:00,265.5,278.736,24.6,28.7,98
2023-10-08 21:00:00,274.0,305.848,23.3,32.0,102
2023-10-08 22:00:00,276.5,300.518,22.5,31.7,89
2023-10-08 23:00:00,270.0,272.033,21.7,31.1,85
2023-10-09 00:00:00,269.5,239.111,21.0,27.5,85
2023-10-09 01:00:00,260.5,251.436,20.2,24.5,91
2023-10-09 02:00:00,250.5,252.002,19.4,23.9,95
2023-10-09 03:00:00,246.5,254.098,18.5,21.3,93
2023-10-09 04:00:00,246.5,266.186,17.7,18.0,89
2023-10-09 05:00:00,247.5,281.809,17.0,17.3,86
2023-10-09 06:00:00,246.0,284.34,17.3,18.4,87
2023-10-09 07:00:00,222.0,297.459,19.3,20.2,88
2023-10-09 08:00:00,194.5,272.697,21.8,19.8,89
2023-10-09 09:00:00,169.5,267.254,24.0,23.8,93
2023-10-09 10:00:00,132.0,232.579,26.1,22.8,96
2023-10-09 11:00:00,95.5,154.933,28.9,20.8,99
2023-10-09 12:00:00,88.0,122.05,30.4,20.2,101
2023-10-09 13:00:00,95.5,104.593,31.1,20.1,100
2023-10-09 14:00:00,107.0,61.697,31.3,18.5,97
2023-10-09 15:00:00,127.5,49.86,31.3,18.6,100
2023-10-09 16:00:00,151.5,63.965,30.5,20.0,118
2023-10-09 17:00:00,176.5,77.262,29.2,20.8,118
2023-10-09 18:00:00,210.5,123.671,27.3,23.1,94
2023-10-09 19:00:00,232.5,211.254,26.2,28.1,87
2023-10-09 20:00:00,239.0,261.522,25.2,28.0,83
2023-10-09 21:00:00,255.0,267.299,24.8,27.2,82
2023-10-09 22:00:00,269.0,241.579,24.5,30.3,92
2023-10-09 23:00:00,270.5,227.894,23.3,31.7,93
2023-10-10 00:00:00,254.0,266.616,22.0,25.9,88
2023-10-10 01:00:00,240.5,254.585,21.1,23.8,88
2023-10-10 02:00:00,221.0,237.534,20.2,22.7,88
2023-10-10 03:00:00,207.0,239.85,19.4,20.2,91
2023-10-10 04:00:00,201.0,192.881,18.7,19.4,91
2023-10-10 05:00:00,201.0,153.247,18.1,20.5,93
2023-10-10 06:00:00,202.0,156.615,18.1,19.8,87
2023-10-10 07:00:00,190.0,151.963,20.2,18.4,86
2023-10-10 08:00:00,183.5,165.902,23.0,18.0,88
2023-10-10 09:00:00,183.5,155.622,25.4,19.1,92
2023-10-10 10:00:00,177.5,152.494,27.7,17.8,104
2023-10-10 11:00:00,168.0,140.386,29.6,19.0,115
2023-10-10 12:00:00,166.0,190.509,30.6,21.4,119
2023-10-10 13:00:00,164.0,257.287,31.2,23.5,122
2023-10-10 14:00:00,175.5,245.461,31.4,24.3,119
2023-10-10 15:00:00,199.5,221.87,31.0,24.6,115
2023-10-10 16:00:00,220.0,206.083,30.1,25.2,112
2023-10-10 17:00:00,238.0,241.396,28.5,27.2,110
2023-10-10 18:00:00,268.0,246.584,26.4,27.8,111
2023-10-10 19:00:00,291.0,301.984,25.3,30.2,113
2023-10-10 20:00:00,306.0,304.481,24.2,30.9,115
2023-10-10 21:00:00,316.5,287.992,23.6,31.3,113
2023-10-10 22:00:00,318.0,322.444,23.1,32.9,106
2023-10-10 23:00:00,314.5,321.586,22.3,35.2,104
2023-10-11 00:00:00,319.5,306.49,20.6,35.5,103
2023-10-11 01:00:00,311.5,284.449,18.8,32.0,98
2023-10-11 02:00:00,302.0,289.413,18.0,28.1,99
2023-10-11 03:00:00,296.0,302.235,17.3,27.8,100
2023-10-11 04:00:00,299.5,301.168,16.9,27.6,102
2023-10-11 05:00:00,303.0,299.653,16.2,26.5,102
2023-10-11 06:00:00,308.0,301.263,16.3,24.8,99
2023-10-11 07:00:00,307.5,301.58,18.2,26.4,101
2023-10-11 08:00:00,302.0,302.296,20.6,27.8,100
2023-10-11 09:00:00,289.5,294.041,22.8,28.9,101
2023-10-11 10:00:00,264.5,291.174,25.4,27.5,101
2023-10-11 11:00:00,215.0,280.147,27.5,27.6,102
2023-10-11 12:00:00,167.0,256.828,28.0,26.3,103
2023-10-11 13:00:00,142.5,227.942,28.8,23.2,106
2023-10-11 14:00:00,143.5,187.837,29.1,23.6,106
2023-10-11 15:00:00,162.0,175.282,28.1,25.0,108
2023-10-11 16:00:00,174.0,153.079,27.2,24.2,108
2023-10-11 17:00:00,184.5,123.879,25.9,26.2,106
2023-10-11 18:00:00,220.5,104.364,24.6,24.0,109
2023-10-11 19:00:00,255.0,152.462,23.8,24.4,104
2023-10-11 20:00:00,267.5,173.057,23.0,27.4,100
2023-10-11 21:00:00,274.5,245.902,22.2,27.1,95
2023-10-11 22:00:00,281.5,272.565,21.7,27.9,101
2023-10-11 23:00:00,286.5,277.291,20.9,29.0,104
2023-10-12 00:00:00,313.5,285.273,19.8,28.7,102
2023-10-12 01:00:00,296.0,279.573,18.8,28.3,102
2023-10-12 02:00:00,274.0,265.037,17.9,25.1,103
2023-10-12 03:00:00,256.0,262.818,17.1,23.2,103
2023-10-12 04:00:00,243.0,264.602,17.0,20.6,96
2023-10-12 05:00:00,243.0,258.335,17.2,18.0,91
2023-10-12 06:00:00,254.5,242.37,17.3,16.2,94
2023-10-12 07:00:00,235.0,210.305,18.6,19.1,92
2023-10-12 08:00:00,190.5,182.048,21.4,18.7,92
2023-10-12 09:00:00,141.5,170.612,24.0,20.2,88
2023-10-12 10:00:00,92.0,104.499,26.5,17.7,95
2023-10-12 11:00:00,58.0,37.678,28.3,13.5,99
2023-10-12 12:00:00,52.0,8.459,29.7,13.0,104
2023-10-12 13:00:00,67.0,14.353,30.7,15.0,111
2023-10-12 14:00:00,85.5,12.334,30.8,17.8,108
2023-10-12 15:00:00,99.5,26.731,30.4,20.0,108
2023-10-12 16:00:00,116.0,55.138,29.7,19.8,117
2023-10-12 17:00:00,134.5,101.811,28.7,18.9,121
2023-10-12 18:00:00,163.0,105.395,26.4,21.3,114
2023-10-12 19:00:00,183.0,134.715,25.1,25.5,109
2023-10-12 20:00:00,189.5,189.95,24.1,23.4,93
2023-10-12 21:00:00,211.5,154.882,23.4,22.0,88
2023-10-12 22:00:00,224.0,152.103,22.6,22.7,79
2023-10-12 23:00:00,210.5,105.671,21.7,21.6,75
2023-10-13 00:00:00,226.5,118.711,20.9,19.6,76
2023-10-13 01:00:00,216.5,200.811,20.1,26.0,95
2023-10-13 02:00:00,203.5,170.572,18.6,22.0,89
2023-10-13 03:00:00,192.5,185.574,17.7,18.1,84
2023-10-13 04:00:00,181.5,228.802,17.0,15.8,90
2023-10-13 05:00:00,174.0,214.63,16.5,16.3,96
2023-10-13 06:00:00,177.5,195.397,17.1,16.1,106
2023-10-13 07:00:00,164.0,198.85,19.6,14.4,90
2023-10-13 08:00:00,129.5,164.603,22.3,15.8,90
2023-10-13 09:00:00,91.0,102.094,25.3,17.4,83
2023-10-13 10:00:00,54.5,47.883,27.9,15.9,87
2023-10-13 11:00:00,36.5,18.83,29.8,10.2,100
2023-10-13 12:00:00,41.0,13.103,31.1,10.0,120
2023-10-13 13:00:00,59.5,37.184,31.9,14.8,139
2023-10-13 14:00:00,73.5,45.032,31.9,20.1,136
2023-10-13 15:00:00,71.0,46.886,31.2,18.5,127
2023-10-13 16:00:00,77.5,55.293,30.4,19.1,122
2023-10-13 17:00:00,112.5,135.114,29.4,18.2,108
2023-10-13 18:00:00,174.5,168.373,27.7,24.1,99
2023-10-13 19:00:00,219.0,223.728,26.4,26.7,88
2023-10-13 20:00:00,223.0,241.084,25.3,26.9,82
2023-10-13 21:00:00,208.0,249.63,24.3,23.5,85
2023-10-13 22:00:00,228.0,208.938,23.7,23.9,96
2023-10-13 23:00:00,273.5,169.048,23.2,23.2,97
2023-10-14 00:00:00,268.5,233.622,22.4,23.3,103
2023-10-14 01:00:00,257.0,241.785,21.7,27.8,103
2023-10-14 02:00:00,246.5,230.187,20.4,23.4,100
2023-10-14 03:00:00,244.5,238.318,19.3,20.3,96
2023-10-14 04:00:00,243.5,255.875,18.5,18.7,90
2023-10-14 05:00:00,249.0,243.84,17.9,18.0,91
2023-10-14 06:00:00,261.5,234.386,18.8,18.8,83
2023-10-14 07:00:00,265.0,253.946,20.6,20.4,82
2023-10-14 08:00:00,262.0,255.848,23.0,22.7,91
2023-10-14 09:00:00,243.0,274.984,25.4,24.9,95
2023-10-14 10:00:00,209.0,228.311,27.4,24.4,98
2023-10-14 11:00:00,183.5,169.117,29.3,23.8,105
2023-10-14 12:00:00,172.0,143.519,30.4,23.1,111
2023-10-14 13:00:00,170.5,142.145,30.9,22.7,115
2023-10-14 14:00:00,152.5,158.967,31.1,22.6,115
2023-10-14 15:00:00,168.5,161.421,30.8,24.3,114
2023-10-14 16:00:00,207.5,204.267,29.5,27.4,113
2023-10-14 17:00:00,235.5,272.832,28.1,28.7,112
2023-10-14 18:00:00,264.5,295.852,26.4,28.8,118
2023-10-14 19:00:00,281.0,289.557,25.4,28.3,121
2023-10-14 20:00:00,299.0,277.024,24.6,27.5,117
2023-10-14 21:00:00,312.5,323.122,23.9,30.7,112
2023-10-14 22:00:00,317.0,330.752,23.1,36.9,111
2023-10-14 23:00:00,319.5,331.349,21.5,37.7,105
2023-10-15 00:00:00,317.5,322.311,20.4,33.5,99
2023-10-15 01:00:00,315.5,309.363,19.6,30.5,97
2023-10-15 02:00:00,305.0,274.935,19.2,29.5,98
